シリーズ名,名前,レア度,スロット1,スロット2,スロット3,入手時期,初期防御力,最終防御力,火耐性,水耐性,雷耐性,氷耐性,龍耐性,スキル系統1,スキル値1,スキル系統2,スキル値2,スキル系統3,スキル値3,スキル系統4,スキル値4,スキル系統5,スキル値5
ランゴα,ランゴアームα,5,0,0,0,11,38,60,-2,1,1,1,2,麻痺属性強化,2,,,,,,,,
ランゴβ,ランゴアームβ,5,1,0,0,11,38,60,-2,1,1,1,2,麻痺属性強化,1,,,,,,,,
タロスα,タロスアームα,5,0,0,0,11,38,60,-1,-1,0,0,2,満足感,1,腹減り耐性,1,,,,,,
タロスβ,タロスアームβ,5,1,0,0,11,38,60,-1,-1,0,0,2,満足感,1,,,,,,,,
ケストα,ケストガードα,5,0,0,0,11,40,62,4,0,0,0,0,滑走強化,1,集中,1,,,,,,
ケストβ,ケストガードβ,5,1,0,0,11,40,62,4,0,0,0,0,滑走強化,1,,,,,,,,
ジャグラスα,ジャグラスアームα,5,0,0,0,11,40,62,-2,2,-1,-1,1,オトモへの采配,1,威嚇,1,,,,,,
ジャグラスβ,ジャグラスアームβ,5,1,0,0,11,40,62,-2,2,-1,-1,1,オトモへの采配,1,,,,,,,,
クルルα,クルルアームα,5,0,0,0,11,40,62,0,-3,0,1,0,運搬の達人,1,見切り,1,,,,,,
クルルβ,クルルアームβ,5,2,0,0,11,40,62,0,-3,0,1,0,運搬の達人,1,,,,,,,,
ツィツィα,ツィツィアームα,5,0,0,0,11,40,62,0,0,-3,-2,0,気絶耐性,2,広域化,1,,,,,,
ツィツィβ,ツィツィアームβ,5,1,0,0,11,40,62,0,0,-3,-2,0,気絶耐性,2,,,,,,,,
ギルオスα,ギルオスアームα,5,0,0,0,11,40,62,0,-3,2,0,1,オトモへの采配,2,,,,,,,,
ギルオスβ,ギルオスアームβ,5,1,0,0,11,40,62,0,-3,2,0,1,オトモへの采配,1,,,,,,,,
プケプケα,プケプケアームα,5,0,0,0,11,42,64,0,3,-3,0,1,毒耐性,2,毒属性強化,1,,,,,,
プケプケβ,プケプケアームβ,5,1,1,0,11,42,64,0,3,-3,0,1,毒耐性,1,,,,,,,,
ボロスα,ボロスアームα,5,0,0,0,11,42,64,-3,-1,3,-1,0,ランナー,1,スタミナ奪取,1,,,,,,
ボロスβ,ボロスアームβ,5,1,0,0,11,42,64,-3,-1,3,-1,0,ランナー,1,,,,,,,,
ジャナフα,ジャナフアームα,5,0,0,0,11,44,66,3,-3,-1,-1,0,特殊射撃強化,1,火属性攻撃強化,1,蛮顎竜の闘志,1,,,,
ジャナフβ,ジャナフアームβ,5,1,0,0,11,44,66,3,-3,-1,-1,0,特殊射撃強化,1,蛮顎竜の闘志,1,,,,,,
ジュラα,ジュラアームα,5,0,0,0,11,44,66,-1,2,-3,0,0,水属性攻撃強化,2,水場・深雪適応,1,,,,,,
ジュラβ,ジュラアームβ,5,1,0,0,11,44,66,-1,2,-3,0,0,水属性攻撃強化,2,,,,,,,,
カガチα,カガチアームα,5,0,0,0,11,44,66,0,-3,3,0,0,回避距離ＵＰ,2,,,,,,,,
カガチβ,カガチアームβ,5,2,0,0,11,44,66,0,-3,3,0,0,回避距離ＵＰ,1,,,,,,,,
ウルムーα,ウルムーアームα,5,0,0,0,11,44,66,-3,2,0,1,0,砲術,2,,,,,,,,
ウルムーβ,ウルムーアームβ,5,1,0,0,11,44,66,-3,2,0,1,0,砲術,1,,,,,,,,
レイアα,レイアアームα,5,0,0,0,11,46,68,2,0,-2,0,-3,毒属性強化,2,,,,,,,,
レイアβ,レイアアームβ,5,1,0,0,11,46,68,2,0,-2,0,-3,毒属性強化,1,,,,,,,,
リオハートα,リオハートアームα,6,0,0,0,13,52,72,3,0,-3,0,-4,風圧耐性,2,桜火竜の奥義,1,,,,,,
リオハートβ,リオハートアームβ,6,2,0,0,13,52,72,3,0,-3,0,-4,風圧耐性,1,桜火竜の奥義,1,,,,,,
バルキンα,バルキンアームα,6,0,0,0,11,46,66,0,2,0,-1,-2,睡眠属性強化,2,ガード性能,1,,,,,,
バルキンβ,バルキンアームβ,6,1,0,0,11,46,66,0,2,0,-1,-2,睡眠属性強化,1,ガード性能,1,,,,,,
ガマルα,ガマルアームα,5,0,0,0,13,48,70,2,0,-3,0,2,ボマー,2,,,,,,,,
ガマルβ,ガマルアームβ,5,1,0,0,13,48,70,2,0,-3,0,2,ボマー,1,,,,,,,,
ゾラマグナα,ゾラマグナクロウα,6,0,0,0,11,44,64,4,-3,-1,-2,-3,属性解放／装填拡張,1,ボマー,1,熔山龍の奥義,1,,,,
ゾラマグナβ,ゾラマグナクロウβ,6,1,0,0,11,44,64,4,-3,-1,-2,-3,属性解放／装填拡張,1,熔山龍の奥義,1,,,,,,
ハイメタα,ハイメタアームα,6,0,0,0,13,50,70,0,-1,-2,3,0,防御,2,氷属性攻撃強化,1,,,,,,
ハイメタβ,ハイメタアームβ,6,1,0,0,13,50,70,0,-1,-2,3,0,防御,2,,,,,,,,
インゴットα,インゴットアームα,6,0,0,0,13,50,70,-2,0,3,-1,0,体力増強,2,雷属性攻撃強化,1,,,,,,
インゴットβ,インゴットアームβ,6,1,0,0,13,50,70,-2,0,3,-1,0,体力増強,2,,,,,,,,
ブリゲイドα,ブリゲイドアームα,6,0,0,0,13,52,72,1,0,2,0,2,砲撃手,2,精霊の加護,1,,,,,,
ブリゲイドβ,ブリゲイドアームβ,6,1,0,0,13,52,72,1,0,2,0,2,砲撃手,2,,,,,,,,
ラヴァα,ラヴァアームα,6,2,0,0,13,56,76,3,-3,1,-2,2,滑走強化,1,広域化,1,,,,,,
ラヴァβ,ラヴァアームβ,6,3,0,0,13,56,76,3,-3,1,-2,2,滑走強化,1,,,,,,,,
ギエナα,ギエナアームα,6,0,0,0,13,54,74,-1,2,-3,3,0,飛燕,1,回避性能,1,風漂竜の恩寵,1,,,,
ギエナβ,ギエナアームβ,6,3,0,0,13,54,74,-1,2,-3,3,0,飛燕,1,風漂竜の恩寵,1,,,,,,
ガロンα,ガロンアームα,6,0,0,0,13,54,74,2,2,-2,-3,0,体術,1,見切り,1,惨爪竜の奥義,1,,,,
ガロンβ,ガロンアームβ,6,1,0,0,13,54,74,2,2,-2,-3,0,体術,1,惨爪竜の奥義,1,,,,,,
レウスα,レウスアームα,6,0,0,0,13,54,74,3,1,-2,1,-3,火耐性,2,攻撃,1,火竜の奥義,1,,,,
レウスβ,レウスアームβ,6,1,0,0,13,54,74,3,1,-2,1,-3,火耐性,2,火竜の奥義,1,,,,,,
リオソウルα,リオソウルアームα,7,1,0,0,13,56,68,3,2,2,-3,-4,集中,1,風圧耐性,1,火竜の奥義,1,,,,
リオソウルβ,リオソウルアームβ,7,2,0,0,13,56,68,3,2,2,-3,-4,集中,1,火竜の奥義,1,,,,,,
ディアブロα,ディアブロアームα,6,0,0,0,13,54,74,3,-2,0,-3,2,火事場力,2,耐震,1,角竜の奥義,1,,,,
ディアブロβ,ディアブロアームβ,6,2,0,0,13,54,74,3,-2,0,-3,2,火事場力,2,角竜の奥義,1,,,,,,
ディアネロα,ディアネロアームα,7,0,0,0,13,56,68,2,-3,0,-4,2,集中,1,ランナー,1,角竜の奥義,1,,,,
ディアネロβ,ディアネロアームβ,7,2,1,0,13,56,68,2,-3,0,-4,2,集中,1,角竜の奥義,1,,,,,,
ガンキンα,ガンキンアームα,7,1,0,0,13,60,72,4,-3,1,-2,-2,ガード性能,1,防御,1,爆鎚竜の守護,1,,,,
ガンキンβ,ガンキンアームβ,7,2,0,0,13,60,72,4,-3,1,-2,-2,ガード性能,1,爆鎚竜の守護,1,,,,,,
バゼルα,バゼルアームα,7,0,0,0,13,58,70,3,1,-4,-2,-2,抜刀術【技】,2,耳栓,1,爆鱗竜の守護,1,,,,
バゼルβ,バゼルアームβ,7,3,0,0,13,58,70,3,1,-4,-2,-2,抜刀術【技】,2,爆鱗竜の守護,1,,,,,,
ダマスクα,ダマスクアームα,7,0,0,0,14,60,72,4,-2,0,0,0,匠,1,砥石使用高速化,1,,,,,,
ダマスクβ,ダマスクアームβ,7,1,0,0,14,60,72,4,-2,0,0,0,匠,1,,,,,,,,
ドーベルα,ドーベルアームα,7,0,0,0,14,60,72,-2,0,-1,-1,4,スタミナ急速回復,2,キノコ大好き,1,,,,,,
ドーベルβ,ドーベルアームβ,7,1,1,0,14,60,72,-2,0,-1,-1,4,スタミナ急速回復,1,キノコ大好き,1,,,,,,
デスギアα,デスギアファオストα,7,1,0,0,14,62,74,3,2,-2,3,-4,集中,2,龍属性攻撃強化,1,,,,,,
デスギアβ,デスギアファオストβ,7,1,1,0,14,62,74,3,2,-2,3,-4,集中,2,,,,,,,,
オーグα,オーグアームα,8,0,0,0,14,64,70,1,1,-3,1,-3,挑戦者,2,攻撃,1,滅尽龍の飢餓,1,,,,
オーグβ,オーグアームβ,8,1,0,0,14,64,70,1,1,-3,1,-3,挑戦者,2,滅尽龍の飢餓,1,,,,,,
カイザーα,カイザーアームα,8,1,0,0,14,64,70,3,-3,1,-3,1,弱点特効,2,炎王龍の武技,1,,,,,,
カイザーβ,カイザーアームβ,8,3,0,0,14,64,70,3,-3,1,-3,1,弱点特効,1,炎王龍の武技,1,,,,,,
クシャナα,クシャナハトゥーα,8,0,0,0,14,64,70,0,2,-3,4,-2,回避性能,2,匠,1,鋼龍の飛翔,1,,,,
クシャナβ,クシャナハトゥーβ,8,3,0,0,14,64,70,0,2,-3,4,-2,回避性能,2,鋼龍の飛翔,1,,,,,,
ウルズα,ウルズアームα,8,1,0,0,14,64,70,-4,4,1,-1,-3,フルチャージ,1,回復速度,1,屍套龍の命脈,1,,,,
ウルズβ,ウルズアームβ,8,1,1,1,14,64,70,-4,4,1,-1,-3,フルチャージ,1,屍套龍の命脈,1,,,,,,
キリンα,キリンアームロングα,8,0,0,0,14,64,70,-3,-2,4,-2,2,雷属性攻撃強化,2,ランナー,1,幻獣の恩寵,1,,,,
キリンβ,キリンアームロングβ,8,1,1,0,14,64,70,-3,-2,4,-2,2,雷属性攻撃強化,2,幻獣の恩寵,1,,,,,,
ゼノラージα,ゼノラージクロウα,8,1,0,0,16,72,78,-3,2,2,2,-4,ひるみ軽減,1,超会心,1,冥灯龍の神秘,1,,,,
ゼノラージβ,ゼノラージクロウβ,8,3,0,0,16,72,78,-3,2,2,2,-4,ひるみ軽減,1,冥灯龍の神秘,1,,,,,,
ギルドクロスα,ギルドクロスアームα,8,1,0,0,15,62,68,0,0,0,0,0,整備,1,水耐性,2,ギルドの導き,1,,,,
ギルドクロスβ,ギルドクロスアームβ,8,3,0,0,15,62,68,0,0,0,0,0,整備,1,ギルドの導き,1,,,,,,
シーカーα,シーカーグラブα,8,1,0,0,50,70,76,2,2,2,2,2,閃光強化,1,剥ぎ取り鉄人,1,調査団の導き,1,,,,
シーカーβ,シーカーグラブβ,8,2,0,0,50,70,76,2,2,2,2,2,閃光強化,1,調査団の導き,1,,,,,,
バンギスα,バンギスアームα,7,0,0,0,13,58,70,1,1,-3,2,-3,力の解放,2,破壊王,1,,,,,,
バンギスβ,バンギスアームβ,7,2,0,0,13,58,70,1,1,-3,2,-3,力の解放,2,,,,,,,,
マムガイラα,マムガイラアームα,8,1,0,0,16,72,78,4,-2,3,-4,-2,属性解放／装填拡張,1,強化持続,2,,,,,,
マムガイラβ,マムガイラアームβ,8,3,1,0,16,72,78,4,-2,3,-4,-2,属性解放／装填拡張,1,強化持続,1,,,,,,
エンプレスα,エンプレスアームα,8,3,0,0,16,70,76,3,1,1,-3,-2,広域化,2,爆破属性強化,2,炎妃龍の恩寵,1,,,,
エンプレスβ,エンプレスアームβ,8,3,2,0,16,70,76,3,1,1,-3,-2,広域化,2,炎妃龍の恩寵,1,,,,,,
ブロッサムα,ブロッサムカフスα,5,1,1,0,11,40,62,1,1,4,1,1,麻痺耐性,1,,,,,,,,
ダイバーα,ダイバーアームα,5,2,0,0,11,46,68,1,4,1,1,1,納刀術,1,,,,,,,,
ハーベストα,ハーベストラーマα,6,2,1,0,13,52,72,4,1,1,1,1,逆恨み,1,,,,,,,,
オリオンα,オリオンアームα,6,3,1,0,13,58,78,1,1,1,4,1,風圧耐性,1,,,,,,,,
フルドレスα,フルドレスカフスα,7,2,1,1,14,64,76,1,1,1,1,4,渾身,1,アステラの祝福,1,,,,,,
パピオムα,パピオムマーノα,5,0,0,0,11,42,64,-1,-1,2,0,2,見切り,2,体力増強,1,,,,,,
パピオムβ,パピオムマーノβ,5,1,0,0,11,42,64,-1,-1,2,0,2,見切り,2,,,,,,,,
クインビートα,クインビートマーノα,5,0,0,0,11,42,64,-1,-1,2,0,2,見切り,2,体力増強,1,,,,,,
クインビートβ,クインビートマーノβ,5,1,0,0,11,42,64,-1,-1,2,0,2,見切り,2,,,,,,,,
ウルズγ,ウルズアームγ,8,3,2,0,50,72,78,-4,4,1,-1,-3,龍属性攻撃強化,3,屍套龍の命脈,1,,,,,,
キリンγ,キリンアームロングγ,8,2,2,0,50,72,78,-3,-2,4,-2,2,属性やられ耐性,1,属性解放／装填拡張,1,幻獣の恩寵,1,,,,
カイザーγ,カイザーアームγ,8,3,0,0,50,72,78,3,-3,1,-3,1,見切り,3,炎王龍の武技,1,,,,,,
クシャナγ,クシャナハトゥーγ,8,1,1,1,50,72,78,0,2,-3,4,-2,集中,2,鋼龍の飛翔,1,,,,,,
オーグγ,オーグアームγ,8,2,1,1,50,72,78,1,1,-3,1,-3,破壊王,1,攻撃,1,滅尽龍の飢餓,1,,,,
ゾラマグナγ,ゾラマグナクロウγ,8,3,1,0,50,72,78,4,-3,-1,-2,-3,耳栓,2,熔山龍の奥義,1,,,,,,
ゼノラージγ,ゼノラージクロウγ,8,2,2,1,50,72,78,-3,2,2,2,-4,強化持続,1,特殊射撃強化,1,冥灯龍の神秘,1,,,,
エンプレスγ,エンプレスアームγ,8,3,1,0,50,70,76,3,1,1,-3,-2,挑戦者,2,回避距離ＵＰ,1,炎妃龍の恩寵,1,,,,
マムガイラγ,マムガイラアームγ,8,1,0,0,16,72,78,4,-2,3,-4,-2,匠,2,体術,1,,,,,,
蒼星ノ将α,蒼星ノ将【篭手】α,7,3,0,0,13,56,68,2,2,0,0,3,体力回復量ＵＰ,2,火竜の奥義,1,,,,,,
ダンテα,ダンテグローブα,8,3,0,0,14,64,70,3,-3,3,-3,3,回避性能,1,特殊射撃強化,1,,,,,,
ドラケンα,ドラケンアームα,8,2,2,0,16,72,78,-2,-2,3,-2,4,見切り,2,攻撃,1,竜騎士の証,1,,,,
オリジン,オリジンアーム,1,0,0,0,1,6,42,0,0,0,0,0,,,,,,,,,,
ガーディアンα,ガーディアンアームα,6,0,0,0,1,50,70,2,0,0,2,3,ランナー,1,精霊の加護,1,,,,,,
アーロイα,アーロイアームα,5,1,0,0,11,46,68,1,1,1,1,1,弱点特効,1,追跡の達人,1,蛮顎竜の闘志,1,,,,
アーロイγ,アーロイアームγ,8,1,1,0,50,64,70,1,1,1,1,1,弱点特効,2,スリンガー装填数ＵＰ,1,蛮顎竜の闘志,1,,,,
リュウ,リュウアーム,2,0,0,0,3,12,44,2,0,5,-3,2,力の解放,1,,,,,,,,
リュウα,リュウアームα,7,2,0,0,14,60,72,2,0,5,-3,2,挑戦者,1,火竜の奥義,1,,,,,,
さくらα,さくらアームα,6,2,0,0,13,50,70,0,4,0,4,-2,力の解放,1,桜火竜の奥義,1,,,,,,
ゲラルトα,ゲラルトアームα,8,3,0,0,16,70,76,2,1,-2,-1,3,回復速度,2,ランナー,1,ウィッチャーの心得,1,,,,
シリα,シリアームα,8,2,0,0,50,70,76,-2,-1,2,1,3,属性解放／装填拡張,1,業物／弾丸節約,1,,,,,,
防衛隊α,防衛隊【手甲】α,6,0,0,0,1,50,70,2,0,0,2,3,ランナー,1,精霊の加護,1,,,,,,
EXボーンα,EXボーンアームα,9,2,0,0,M1,114,152,2,0,2,0,2,ＫＯ術,2,攻撃,1,,,,,,
EXボーンβ,EXボーンアームβ,9,4,1,0,M1,114,152,2,0,2,0,2,ＫＯ術,1,,,,,,,,
EXアロイα,EXアロイアームα,9,3,0,0,M1,114,152,-2,0,-2,-2,0,防御,2,砥石使用高速化,1,,,,,,
EXアロイβ,EXアロイアームβ,9,4,1,0,M1,114,152,-2,0,-2,-2,0,防御,1,,,,,,,,
EXランゴα,EXランゴアームα,9,3,0,0,M1,116,154,-2,1,1,1,2,麻痺属性強化,2,納刀術,1,,,,,,
EXランゴβ,EXランゴアームβ,9,4,1,0,M1,116,154,-2,1,1,1,2,麻痺属性強化,1,,,,,,,,
EXタロスα,EXタロスアームα,9,3,0,0,M1,116,154,-1,-1,0,0,2,満足感,1,匠,1,,,,,,
EXタロスβ,EXタロスアームβ,9,4,2,0,M1,116,154,-1,-1,0,0,2,満足感,1,,,,,,,,
EXケストα,EXケストガードα,9,1,1,0,M1,116,154,4,0,0,0,0,滑走強化,1,集中,2,,,,,,
EXケストβ,EXケストガードβ,9,4,1,0,M1,116,154,4,0,0,0,0,滑走強化,1,集中,1,,,,,,
EXジャグラスα,EXジャグラスアームα,9,2,0,0,M1,116,154,-2,2,-1,-1,1,回避距離ＵＰ,2,体力回復量ＵＰ,1,,,,,,
EXジャグラスβ,EXジャグラスアームβ,9,4,0,0,M1,116,154,-2,2,-1,-1,1,回避距離ＵＰ,1,体力回復量ＵＰ,1,,,,,,
EXツィツィα,EXツィツィアームα,9,2,0,0,M1,116,154,0,0,-3,-2,0,気絶耐性,2,広域化,2,,,,,,
EXツィツィβ,EXツィツィアームβ,9,4,0,0,M1,116,154,0,0,-3,-2,0,気絶耐性,2,広域化,1,,,,,,
EXギルオスα,EXギルオスアームα,9,1,0,0,M1,116,154,0,-3,2,0,1,属性解放／装填拡張,1,瘴気耐性,2,,,,,,
EXギルオスβ,EXギルオスアームβ,9,4,0,0,M1,116,154,0,-3,2,0,1,属性解放／装填拡張,1,瘴気耐性,1,,,,,,
EXガマルα,EXガマルアームα,9,2,0,0,M1,120,158,2,0,-3,0,2,ボマー,2,爆破属性強化,1,,,,,,
EXガマルβ,EXガマルアームβ,9,4,0,0,M1,120,158,2,0,-3,0,2,ボマー,1,爆破属性強化,1,,,,,,
EXクルルα,EXクルルアームα,9,1,1,0,M1,116,154,0,-3,0,1,0,超会心,1,運搬の達人,1,,,,,,
EXクルルβ,EXクルルアームβ,9,4,0,0,M1,116,154,0,-3,0,1,0,超会心,1,,,,,,,,
EXプケプケα,EXプケプケアームα,9,1,0,0,M1,118,156,0,3,-3,0,1,フルチャージ,2,環境利用の知識,1,,,,,,
EXプケプケβ,EXプケプケアームβ,9,4,0,0,M1,118,156,0,3,-3,0,1,フルチャージ,1,環境利用の知識,1,,,,,,
EXプケラグーナα,EXプケラグーナアームα,9,1,0,0,M4,132,170,0,3,-2,-3,0,破壊王,1,強化持続,1,,,,,,
EXプケラグーナβ,EXプケラグーナアームβ,9,4,1,0,M4,132,170,0,3,-2,-3,0,破壊王,1,,,,,,,,
EXボロスα,EXボロスアームα,9,3,1,0,M1,118,156,-3,-1,3,-1,0,ランナー,1,ガード性能,1,,,,,,
EXボロスβ,EXボロスアームβ,9,4,2,0,M1,118,156,-3,-1,3,-1,0,ランナー,1,,,,,,,,
EXジュラα,EXジュラアームα,9,2,1,0,M1,118,156,-1,2,-3,0,0,水属性攻撃強化,2,氷耐性,1,,,,,,
EXジュラβ,EXジュラアームβ,9,4,2,0,M1,118,156,-1,2,-3,0,0,水属性攻撃強化,2,,,,,,,,
EXブランα,EXブランアームα,9,3,0,0,M1,118,156,-3,0,-2,3,2,氷属性攻撃強化,2,体力増強,1,,,,,,
EXブランβ,EXブランアームβ,9,4,0,0,M1,118,156,-3,0,-2,3,2,氷属性攻撃強化,2,,,,,,,,
EXカガチα,EXカガチアームα,9,2,0,0,M1,120,158,0,-3,3,0,0,回避距離ＵＰ,2,雷属性攻撃強化,2,,,,,,
EXカガチβ,EXカガチアームβ,9,4,2,0,M1,120,158,0,-3,3,0,0,回避距離ＵＰ,1,雷属性攻撃強化,2,,,,,,
EXベニカガチα,EXベニカガチアームα,9,2,0,0,M3,132,148,1,3,-3,-2,1,毒属性強化,2,回避性能,1,,,,,,
EXベニカガチβ,EXベニカガチアームβ,9,4,0,0,M3,132,148,1,3,-3,-2,1,毒属性強化,1,回避性能,1,,,,,,
EXハイメタα,EXハイメタアームα,9,2,1,0,M1,128,166,0,-1,-2,3,0,防御,2,氷属性攻撃強化,2,,,,,,
EXハイメタβ,EXハイメタアームβ,9,4,1,0,M1,128,166,0,-1,-2,3,0,防御,2,氷属性攻撃強化,1,,,,,,
EXバフバロα,EXバフバロアームα,9,2,0,0,M3,130,168,-2,2,-1,3,-3,攻めの守勢,1,体力増強,2,,,,,,
EXバフバロβ,EXバフバロアームβ,9,4,0,0,M3,130,168,-2,2,-1,3,-3,攻めの守勢,1,体力増強,1,,,,,,
EXジャナフα,EXジャナフアームα,9,2,0,0,M4,132,170,3,-3,-1,-1,0,特殊射撃強化,1,火属性攻撃強化,2,蛮顎竜の覇気,1,,,,
EXジャナフβ,EXジャナフアームβ,9,4,0,0,M4,132,170,3,-3,-1,-1,0,特殊射撃強化,1,火属性攻撃強化,1,蛮顎竜の覇気,1,,,,
EXジャナールα,EXジャナールアームα,11,2,0,0,M13,146,170,-1,-1,2,-3,0,アイテム使用強化,2,雷属性攻撃強化,2,蛮顎竜の覇気,1,,,,
EXジャナールβ,EXジャナールアームβ,11,4,2,0,M13,146,170,-1,-1,2,-3,0,アイテム使用強化,2,蛮顎竜の覇気,1,,,,,,
